file	div_title	div_id	page	score	primitive	actors	discipline	relations	places	play	text
huiz003gesc03_01.xml	K. Lamprecht, Einführung in das historische Denken. Ordentliche Veröffentlichung der Pädagogischen Literatur. Gesellschaft Neue Bahnen. Voigtländer, Leipzig 1912.Museum, 21e Jrg. no. 1, October 1913, kol. 16. A.W. Sijthoff's Uitg.- Mij., Leiden.		234	18	1	0	0	6	0	0	Voor den lezer, die niet meer vatbaar is voor de bekoring, welke er bij de allereerste kennismaking van Lamprecht's constructies uitgaat, werkt zijn stijl en trant uiterst vermoeiend. Men wordt voortdurend genoodzaakt, historische samenhangen te zien in den vorm van physische werkingen: ‘Reizmassen, Reaktionen, Dominanten, Diosmose, Endosmose’ en wat niet al. Dit werkt prikkelend, zoolang men zich geloovig aan Lamprecht overgeeft, maar irriteerend, zoodra men bij elken term vraagt: wat voor gedachteninhoud zit daarachter? - Ten slotte komt een vermoeden op, of niet op Lamprecht, bij wien bijna ieder woord metafoor of allegorie is, de term ‘symbolisch denken’ met meer recht zou kunnen worden toegepast dan op den primitieven mensch, dien hij met dat woord doodverft.
huiz003gesc03_01.xml	V. Crisis der cultuurWat hier in enkele bladzijden wordt aangeroerd, hoop ik eerlang in een zelfstandig geschrift nader uiteen te zetten.		298	18	0	0	0	9	0	0	Tegenwoordig is dit anders. Wanneer in een groot en geestelijk hoog ontwikkeld rijk de regeering, bij officieele gelegenheden en bij monde van haar ministers, openlijk verklaart, dat enkel de bittere noodzakelijkheid van zijn machtstreven de handelingen van den staat beheerscht en moet beheerschen, en van gerechtigheid spreekt als illusie en fantazie, - wanneer zij aan het volksonderwijs opzettelijke geschiedvervalsching voorschrijft, - wanneer haar staatsrechtleeraars leeren, dat in de verhouding der staten de tegenstelling vriend-vijand die van waar-onwaar primeert, dan is dit alles de volledigebelijdenis van een de staat den staat een wolf, dat veel noodlottiger moet werken dan ooit de verzuchting homo homini lupus heeft gedaan. Immers dit laatste bleef een ernstige bejammering: zoo is, of schijnt het, helaas! maar het eerste luidt: zoo moet het zijn, en zoo willen wij het maken! Wat er, als allen het aanvaarden, anders overblijft dan algeheele wederzijdsche uitroeiing, is niet te zienDe overtuiging van de principieele immoraliteit van den staat is in Duitschland diep en algemeen doorgedrongen. Een der beste Duitsche historici van heden, Gerhard Ritter, behandelt in een overigens diep en ruim gedacht stuk Die Ausprägung deutscher und westeuropäischer Geistesart im konfessionnellen Zeitalter, Historische Zeitschrift 149, 1934, S. 240-252, de these, dat de staat onafhankelijk is van de moraal, als een onbetwistbare waarheid. De leer, ‘dass alles politische Machtstreben sich zu rechtfertigen habe vor dem göttlichen Weltregiment, dass es seine unverrückbare Schranke finde an der Idee der absoluten Gerechtigkeit, des Ewigen, von Gott gesetzten Rechts, und dass die Völkergesellschaft Europas über alle Gegensätze nationaler Interessen hinweg doch eine Gemeinschaft christlicher Gesinnung bilden müsse’, geldt hem als een middeleeuwsche gedachte, waarvan de sporen in de Engelsche politiek tot heden niet geheel uitgestorven zijn. S. 252, vgl. 243, 246. 248..
huiz003gesc03_01.xml	Wetenschap der geschiedenis en historiografie		7	18	0	0	2	5	1	0	Niemand zal een oogenblik willen volhouden, dat de regels, typen, categorieën, die door de systematische geesteswetenschappen als de volkenkunde, de economie, de rechtswetenschap worden opgesteld, voor de zuivere historie geen waarde zouden hebben. Het klinkt te sterk, wanneer Von Below zegt, dat het de aangewezen werkzaamheid van den historicus is, tegen de constructies der systematici in tegenspraak te komenDie neue historische Methode, Hist. Zeitschrift, Bd. 81, 1898, S. 243.. Waarom zou hij niet die constructies gebruiken, waartoe zij dienstig zijn, namelijk als leiddraad ter vaststelling en groepeering van feiten en samenhangen? Wanneer een groep van historische verschijnselen zich in hun aller gemeenzamen aard beter laat begrijpen, door ze te vereenigen onder een formule, zooals bijvoorbeeld Bücher's Wirtschaftsstufen en Betriebssysteme, welnu, laat ons de formule gebruiken. Wij kunnen niet zonder formules. Zeer juist zegt Spranger in zijn geschrift Die Grundlagen der Geschichtswissenschaft: ‘Wanneer Burckhardt's ontdekking van het individualisme zooveel opgang heeft gemaakt, dan bewijst dit, dat de behoefte aan een vermeerdering van de wetenschappelijke hulpmiddelen, in het bijzonder de psychologische, thans als een dringende behoefte voor den vooruitgang der geschiedschrijving wordt gevoeld’Die Grundlagen der Geschichtswissenschaft, S. 95.. Indien men slechts ontkomt aan de dwaling, onvermijdelijke kunstmiddelen voor wetenschappelijk scherp begrensde begrippen aan te zienIbid., S. 124., en bedenkt, dat dergelijke formules hun inhoud altijd eerst ontvangen door de bonte volheid van het wis-selende leven, dat in de afzonderlijke historische gebeurtenissen tot uiting komtVgl. Ed. Meyer, Zur Theorie und Methodik der Geschichte, 1902, S. 27..
huiz003gesc03_01.xml	IV De cultuurgeschiedenis vindt haar voornaamste taak in het morphologisch begrijpen en beschrijven der beschavingen in haar bijzonder en daadwerkelijk verloop.		72	17	1	0	1	4	0	0	In het voorafgaande is reeds betoogd, dat de functie, die niet volkomen gelukkig ‘herbeleven’ is genoemd, hoe gewichtig ook, niet doorloopend gerealiseerd is, doch slechts bijwijlen intreedt. Het is maar een deel van het historisch verstaan. Historisch begrijpen en historisch uiteenzetten is nog iets meer dan enkel het ondergaan en het wekken van deze historische suggestie. Wanneer men zijn uitgangspunt blijft nemen van de werkelijke hedendaagsche, wetenschappelijke historie van het beste gehalte, zooals zij uit de handen van haar eerste vertegenwoordigers komt, - voeg aan Pirenne's naam dien van Meinecke, van Trevelyan en van twintig anderen toe -, dan springt het in het oog, dat het hoofdbestanddeel van hun werking niet is het doen ondergaan van stemmingen, maar het doen begrijpen van samenhangen. Wie een aantal bladzijden van moderne historici, maar evengoed van Ranke, zelfs van Michelet, wilde analyseeren, zou bevinden, dat de toeleg om te doen herbeleven slechts zelden viel aan te toonen, die tot het in bepaalde vormen doen verstaan doorloopend. De eigenlijke aanschouwelijkheid neemt volstrekt niet die plaats in, die men haar in tegenkanting tegen de begrippelijkheid soms heeft willen toekennen. Elk historiewerk construeert samenhangen, ontwerpt vormen, waarin verleden werkelijkheid kan worden begrepen. De geschiedenis schept het besef van te begrijpen hoofdzakelijk door het zinrijk rangschikken van feitelijkheden, slechts in zeer beperkten zin door het vaststellen van strikte oorzakelijkheden. De kennis die zij aanbrengt, geeft antwoord op de vragen ‘wat?’ en ‘hoe?’ en slechts bij uitzondering op de vragen ‘waardoor?’ en ‘waarom?’, al verkeert zoowel vorscher als lezer meestal in de illusie, dat het antwoord deze laatste vragen geldt.
huiz003gesc03_01.xml	IV Grondvoorwaarden van cultuur		330	17	1	0	1	4	0	0	Inderdaad is met beheersching van natuur in den zin van bouwen en schieten en braden nog maar de helft gezegd. Het rijke woord natuur beteekent ook menschelijke natuur, en ook deze wil beheerscht wor-den. Reeds in de eenvoudigste stadiën van samenleving wordt de mensch zich bewust, dat hij iets verschuldigd is. Bij het dier, dat zijn jong verzorgt en verdedigt, kan men in die functie zulk een bewustzijn nog niet gegeven achten, al is het dier ons lief om het vervullen ervan. Eerst in het menschelijk bewustzijn wordt de zorgende functie tot plicht. Die plicht is slechts tot geringen omvang door de natuurlijke verhoudingen als moederschap en gezinsbescherming geboden. De verplichting breidt zich al vroeg uit, in den vorm van taboe's, conventies, regelen van gedrag, cultusvoorstellingen. Het gemakkelijk gebruik van het woord taboe heeft in wijde kringen geleid tot een materialistischgedachte onderschatting van het ethisch karakter der zoogenaamd primitieve culturen. Om niet te spreken van de sociologische richting, die, met ongehoorde, waarlijk moderne onnoozelheid, ter beoordeeling ook van ontwikkelde cultuur, alles wat moraal, recht, godsvreeze heet, maar eenvoudig in de flesch stopt waarop taboe staat.
huiz003gesc03_01.xml	Wetenschap der geschiedenis en historiografie		8	17	0	0	1	7	0	0	Geen voorbeeld van zulk een systematiseering van historische verschijnselen is in den laatsten tijd zooveel besproken als Lamprecht's befaamde reeks van Kulturzeitalter. Men heeft haar in den ban gedaan, mijns inziens te recht. Ligt evenwel de fout in het opstellen van zulk een reeks op zich zelf? Geenszins. Ook al zijn de termen van de reeks ontoereikend en eenzijdig genomen, toch kan ze haar nut hebben. Mij althans is de karakteriseering der Germaansche Middeleeuwen door de woorden typisme en conventionalisme niet zonder leering voorbijgegaan. Ligt de fout dan daarin, dat de reeks a priori is opgesteld? Welke dergelijke categorie wordt geheel inductief gevonden! - Eerst wanneer zulk een gebrekkig hulpmiddel, in nood gesmeed, om een diepe waarheid, die men greep, tijdelijk te bergen, niet bijtijds wordt afgedankt, maar door den maker tot een leerstellig beginsel wordt verheven (en dit doet Lamprecht uitdrukkelijk)Lamprecht, Die kulturhistorische Methode, 1900, S. 26; vgl. Moderne Geschichtswissenschaft, 1905, S.22 ff., 77 ff.. Zeer sterk komt de gebrekkigheid van Lamprecht's oppervlakkige generaliseering uit in de hoofdstukken over de hedendaagsche kunst in het eerste aanvullingsdeel zijner Deutsche Geschichte, 1902., dan wordt zulk een reeks een fout en een groot gevaar.
huiz003gesc03_01.xml	XV Heroïsme		391	17	2	0	1	1	0	0	Het hemd-en-hand-heroïsme van heden beteekent in de praktijk dikwijls niet veel meer dan een primitieve versterking van het ‘wij’-gevoel. Een zeker subject ‘wij en de onzen’, partij genaamd, heeft het heldendom in pacht, en bekleedt ermee wie haar dient. Zulke versterkingen van het ‘wij’-gevoel zijn sociologisch beschouwd van hoog gewicht. Men vindt ze in alle tijden en bij alle volken, in den vorm van riten, dansen, kreten, gezangen, kenteekens enz.. Zou onze tijdinderdaad de behoefte hebben prijsgegeven, zijn eigen gedragingen logisch te verstaan en te bepalen, dan ware het volkomen natuurlijk, dat hij terugkeert tot primitieve methoden van vereeniging der gemoederen.
huiz003gesc03_01.xml	2. Aard van het begrip beschaving en van het verschijnsel zelf		490	16	1	0	0	4	1	0	Is echter de trits, zooals Burckhardt haar heeft gesteld, werkelijk zoo sluitend en zoo volledig, als de groote Zwitser haar heeft gezien? Vormen staat, godsdienst en cultuur inderdaad tezamen de drie componenten, die in hun wisselwerking de historische werkelijkheid uitmaken, en zoo ja, zijn de drie termen van de reeks onderling gelijkwaardig? Eenige twijfel laat zich niet weerhouden. De termen staat en godsdienst geven zeer zeker twee welbepaalde grootheden weer, die wij terstond herkennen overal waar wij ze aantreffen. Cultuur daarentegen blijft steeds een in hooge mate zwevende voorstelling. Ook Burckhardt deed geen poging, door een nauwkeurige omschrijving scherp te onderscheiden, wat hij in het algemeen onder cultuur wilde verstaan. Dat in Burckhardt's cultuurvoorstelling de aesthetische zijde der beschaving op den voorgrond staat, zal niemand verbazen. Opmerkelijk is, dat hij den economisch-socialen kant der beschaving bijna geheel buiten beschouwing laat. Trouwens, wie beproeft het beeld, dat hij van een bepaalde beschaving heeft, te detailleeren, zal steeds weer bevinden, dat ook voor hem enkel een harmonisch verband van geestelijke waarden het essentieele van cultuur uitmaakt. Dat een hooge graad van wetenschappelijke en technologische volmaaktheid geen cultuur waarborgt, weten wij maar al te goed. Onmisbaar echter zijn daartoe een hechte rechtsorde, een zedewet en een norm van menschelijkheid als grondslagen van de gemeenschap, die de drager van de beschaving is. Daarnaast zal zich onze voorstelling cultuur bovenal verbinden aan verworvenheden op aesthetisch gebied, aan voortbrengselen van kunst en letteren. Zoo verwerpelijk als ons het denkbeeld scheen, dat Spengler waagde te proclameeren, door de culturen op te vatten en te beschrijven als mystische grootheden, die een eigen leven leiden, zoo ernstig blijft de vraag, wat dan wèl de graad van werkelijkheid is, die aan het begrip cultuur toekomt.
huiz003gesc03_01.xml	2. Het begrip stijging getoetst aan de XIVe tot XVIe eeuw		513	16	0	0	0	8	0	0	De vijftiende eeuw tegenover de veertiende. Hier wordt de aandrang, om van gestegen cultuur te spreken, wel heel sterk. Nu zijn het Van Eyck en Donatello, de gansche vroege Renaissance, Nicolaas van Cusa, ten slotte de zeevaart naar Oost en West, die ons grijpen en ons oordeel willen bepalen. Hier valt het niet meer te loochenen, schijnt het: de menschen der vijftiende eeuw konden meer, wisten meer, durfden meer en deden meer dan die der veertiende. Zij waren voller ontplooide persoonlijkheden, zij beheerschten meer van de natuur dan hun voorgangers. Waren zij ook beter, rechtvaardiger, wijzer, menschelijker? Reeds weifelt ons oordeel. Steeds weer diezelfde teleurstelling: het is uw vraag zelf, die niet deugt. Toch is er ditmaal één cultuurwinst, die misschien de schaal moet doen doorslaan: de vijftiende eeuw brengt aan het Westen den boekdruk. De boekdruk is van geheel uitzonderlijk gewicht, omdat hij het gansche karakter van de Westelijke beschaving wijzigde.
huiz003gesc03_01.xml	De waarde der historie		156	16	1	0	0	5	0	0	En ten slotte, en dit is het voornaamste bezwaar tegen Bernheim's schema: alle geschiedenis is leerzaam, wil leerzaam zijn, moet leerzaam zijn. Op dit punt ligt het groote misverstand, niet bij Bernheim alleen. Zeker, de oude spreuk historia vitae magistra heeft niet meer de naïeve, schoolsche beteekenis van voorheen. De geschiedenis dient ons niet meer als een arsenaal van leeringen en exempelen. Men vraagt haar geen ‘lessen’ meer, men meent niet meer, dat een staatsman kant en klaar zijn gedragslijn uit de geschiedenis kan halen. Men beoefent de geschiedenis niet om haar ‘nuttigheid’, alsof zij technische perfectie en juiste handgrepen leerde. Men wil het verleden kennen. Waartoe wil men het kennen? - Er zijn er nog altijd die antwoorden: om de toekomst te voorzien. Er zijn er zeer velen, die meenen: om het heden te begrijpen. Ik voor mij ga zelfs zoo ver niet. Ik meen, dat de geschiedenis een gezicht op het verleden zelf zoekt. Maar waartoe? Het finale moment in onzen drang naar kennis láát zich niet verwaarloozen. Toch altijd tenslotte om te ‘begrijpen’. Wat? - Niet de bijzondere omstandigheden en mogelijkheden van het verwarde heden. Wie dat wilde volhouden, zou niet moeten terugschrikken voor de gevolgtrekking, dat hij Luther wil kennen, teneinde de kerkpolitiek van het Derde Rijk te verstaan, of Michel Angelo, om het expressionisme van 1920 te begrijpen. Neen, niet om den storm van het duistere heden is het te doen, maar om de wereld en het leven zelf, in hun eeuwige beteekenis, hun eeuwigen drang en hun eeuwige rust. Zoo heeft Jacob Burckhardt het treffend uitgedrukt. ‘Was einst Jubel und Jammer war, muss nun Erkenntnis werden, wie eigentlich auch im Leben des Einzelnen. Damit erhält auch der Satz historia vitae magistra einen höheren und zugleich bescheideneren Sinn. Wir wollen durch Erfahrung nicht sowohl klug (für ein andermal) als weise (für immer) werden.’
huiz003gesc03_01.xml	De waarde der historie		162	16	0	0	0	8	0	0	De geschiedenis is voor ons, evengoed als de philosophie en de natuurwetenschap, een vorm van de waarheid aangaande de wereld. Haar te beoefenen is een wijze van te zoeken naar den zin van dit ons bestaan. Wij wenden ons tot het verleden uit een waarheidsaspiratie en uit een levensbehoefte. En het is in die beide opzichten, dat de geschiedenis, meer dan de meeste wetenschappen, moet werken voor een groote schare, die haar opneemt en in haar leven verwerkt. Een geschiedeniswetenschap, die enkel zou werken voor een esoterische groep van vakgeleerden, vervult haar ware functie niet. Want het is de cultuurge-meenschap zelf[In de oorspronkelijke editie schreef Huizinga niet ‘cultuurgemeenschap’ doch ‘cultuur’; hij plaatste daarbij de volgende opmerking:] Onder cultuur versta ik een in bepaalden tijd gerealiseerde samenwerking van gemeenschapsleven en geestelijke productie. In het gebruik van het begrip ‘cultuur’ als handelend subject ligt derhalve geen sterker graad van het door mij gewraakte anthropomorphisme dan in dat van ‘maatschappij’ of ‘samenleving’. Dit ter beantwoording van Dr Romein, t.a.p. p. 59 ond.. - Dr Romein wijst op een aantal gevallen van treffende verwantschap van mijn denkbeelden met uitingen van Max Weber. Het bevreemdt hem (p. 67) dat ik dezen nergens noem. Ik beken met schaamte, dat Weber's werken tot de tallooze lacunes behooren, die ik mij in mijn lectuur met smart bewust ben. Ik ken hem eigenlijk slechts via Troeltsch. Des te meer mag ik mij verheugen in de overeenkomst van gedachten, door Dr Romein gesignaleerd. De zienswijze van Dr Romein (p. 150) dat men van ‘onze’ cultuur niet meer mag spreken, ‘omdat die niet meer bestaat’, kan ik slechts verklaren uit Dr Romein's gebondenheid aan een klassenleer., die haar om kennis vraagt. Die gemeenschap zelfwil en moet zich rekenschap geven van haar verleden. Dit geldt van elke cultuur, ook van de meest beperkte en archaïsche. Een beschaving als de Grieksche brengt nog maar een beperkte historie voort, haar blik reikt niet ver genoeg. Die van de middeleeuwsche christenheid reikte nauwelijks verder. Eerst sedert vier eeuwen is het veld van het verleden, dat men overziet, al wij der en wij der geworden. Steeds meer tijden, beschavingen, verschijnselen zijn in onze historische bevatting opgenomen. Van steeds meer vreemds en vers moet men zich rekenschap geven.
huiz003gesc03_01.xml	De wetenschap der geschiedenisVoordrachten, gehouden aan de Internationale Zomer-Universiteit van Santander in 1934 en oorspronkelijk in het Spaansch gepubliceerd; vervolgens in het Nederlandsch verschenen in De Gids van November 1934 tot Februari 1935. De hier afgedrukte tekst werd gezet naar de iets gewijzigde en uitgebreide afzonderlijke uitgave. H.D. Tjeenk Willink & Zoon N.V., Haarlem 1937. Voor beter begrip van het hierachter volgend, wèl in De Gids doch niet in de uitgave van 1937 opgenomen, Aanhangsel worden hier enkele, alleen in De Gids gepubliceerde, noten bijgevoegd met de vermelding: Noot uit de oorspronkelijke editie.		107	16	0	0	0	8	0	0	Eerst de 19e eeuw heeft in de beoefening der geschiedenis groote verandering gebracht. In den loop der 18e was gaandeweg de wetenschap in het algemeen een integreerend deel van beschaving en leven geworden. De eischen van kritiek en onderzoek werden strenger gesteld. Ook de historie deelde daarin. In de 17e eeuw terzelfdertijd dat de algemeene belangstelling zich zoo sterk naar de zijde der natuurwetenschap keerdeVergelijk mijn studie Natuurbeeld en Historiebeeldin de 18e eew, in Neophilologus 1934, no. 1. [Verz. Werken IV, p. 341 vg.] Uitgezonderd de wiskunde en de sterrekunde, hebben de natuurwetenschappen zich hoofdzakelijk onder de aegis der medische faculteit ontwikkeld., had de geschiedbeoefening een dubbel groeiproces ondergaan. De Fransche Benedictijnen vestigden de methode van strenge en nauwkeurige bronnenkritiek, een antiquarische en zeer speciale geleerdheid, waarvan het groote beschaafde publiek niets vernam, en waarover later Voltaire zeer ten onrechte minachtend de schouders zou ophalen. Meer dan een van de reusachtige werken uit die school heeft de geschiedvorscher van heden nog in dagelijksch gebruik. Des te gereeder drong tot het publiek de even lichtvaardige als sceptische, afbrekende kritiek door, waarmede de opkomende Verlichting, bij monde van Pierre Bayle en zijn geestverwanten, de geijkte en ongecontroleerde voorstelling der wereldgeschiedenis op losse schroeven zette. Deze negatieve impuls, die voor de historie veeleer belemmerend dan bevorderend werkte, werd eerst opgewogen en goedgemaakt, toen Montesquieu en Voltaire door positieve nieuwe algemeene inzichten als 't ware voor een historische wetenschap een nieuw kader schiepen, al was het niet hùn geest, die dat kader met zuivere wetenschap kon vullen. Uit de Esprit des lois en het Essai sur les moeurs leerde men de geschiedenis beschouwen in een groot verband, niet meer enkel door Kerk en heilsleer bepaald, maar als het wisselende en toch naar regelen verloopende leven van volken en saten. Het opkomende Romantisme bracht spoedig nieuwe en andere winst. De 18e eeuw vond, terzelfdertijd dat zij zich bekwaamde tot een nieuw klassicisme, ook de zoo lang verachte Middeleeuwen terug, in ridderwezen en Gothiek het eerst. Het romantisch besef beteekende niet alleen herstel eener historische geesteshouding, maar voegde daaraan toe een element, dat tevoren ontbroken had, namelijk een sterke liefde tot het verleden als zoodanig, een emotioneel haken naar con-tact met vroeger eeuwen. Inmiddels had ook de documentaire bronnenkritiek haar goed recht en haar noodzakelijkheid algemeen erkend gezien. Met de vereeniging van deze drie nieuw gewonnen vermogens: den kritischen zin, die slechts het nauwkeurig beproefde als waarheid liet gelden, de ruimheid van blik en oordeel, die vatbaar maakte voor het begrijpen van velerlei samenhangen, en de verdieping van het voorstellingsvermogen, dat aan het beeld van het verleden poëtische trekken bijzette, was de geschiedbeoefening rijp geworden voor de eischen van moderne wetenschap.
huiz003gesc03_01.xml	De wetenschap der geschiedenisVoordrachten, gehouden aan de Internationale Zomer-Universiteit van Santander in 1934 en oorspronkelijk in het Spaansch gepubliceerd; vervolgens in het Nederlandsch verschenen in De Gids van November 1934 tot Februari 1935. De hier afgedrukte tekst werd gezet naar de iets gewijzigde en uitgebreide afzonderlijke uitgave. H.D. Tjeenk Willink & Zoon N.V., Haarlem 1937. Voor beter begrip van het hierachter volgend, wèl in De Gids doch niet in de uitgave van 1937 opgenomen, Aanhangsel worden hier enkele, alleen in De Gids gepubliceerde, noten bijgevoegd met de vermelding: Noot uit de oorspronkelijke editie.		115	16	1	0	0	5	0	0	De christelijke heilsleer liet slechts de voorstelling toe van één enkelvoudig en regelrecht verloop van alle menschelijke geschiedenis naar het einde van den tijd. Doch er was ook een andere voorstelling denkbaar, die van een kringloop, van het telkens terugkeeren van een proces van opgang, bloei verval en ondergang, in het klein van geslachten, van volken en instellingen, in het groot van wereldcyclen en aeonen. Tot deze voorstelling neigden van oudsher de Oostersche culturen, haar beleden ook de Stoïci, en op hun voorbeeld Machiavelli. Zij herleefde in Vico's theorie der Ricorsi, de steeds weer doorloopen gang, die een primitieve gemeenschap van het stadium van imaginatie en geweld tot dat van intelligentie en recht voert, om tenslotte weer in barbarie en anarchie te eindigen. De gedachte strookte niet met het rationalisme en optimisme der 18e eeuw. Eerst in de 19e zou Vico door sommigen begrepen worden. Maar ook die eeuw bood, met haar algemeen geloof in den vooruitgang, niet den gunstigen bodem voor de idee van den kringloop, altijd verbonden als zij is met een pessimistische wereldbeschouwing. Eerst Oswald Spengler neemt haar, in een even fantastische als indrukwekkende gedaante, weder op.
